timestamp,t_return,t_supply,t_outdoor,rh_return,rh_supply,rh_outdoor,sp_return,t_saturation,power_kw,energy_kwh,temp_error,delta_supply_return,system_state,anomaly_flag
2020-01-23 20:00:00,25.039999,21.754999,22.5,18.08,8.1,32.68,26.199999,70,12,5.076,-1.1599999999999966,3.285,idle,0
2020-01-23 20:15:00,21.984999,20.254999,22.5,18.859999,8.1,36.279999,28.309999,70,0,0,-6.325000000000003,1.7299999999999969,idle,0
2020-01-23 20:30:00,19.975,19.375,22.5,18.959999,7.1,38.75,29.539999,75.5,0,0,-9.564999,0.6000000000000014,idle,0
2020-01-23 20:45:00,18.93,18.965,22.5,19,7.1,40,30.289999,81,0,0,-11.359999000000002,-0.03500000000000014,idle,0
2020-01-23 21:00:00,18.309999,18.645,22.5,19.02,7.1,40.619999,30.83,75.5,0,0,-12.520000999999997,-0.33500099999999833,idle,0
2020-01-23 21:15:00,17.914999,18.445,22.5,18.92,8.1,41.509998,31.129999,70,0,0,-13.215,-0.5300009999999986,idle,0
2020-01-23 21:30:00,17.615,18.32,22.5,18.859999,7.1,42.23,31.349998,75.5,0,0,-13.734998000000001,-0.7050000000000018,idle,0
2020-01-23 21:45:00,17.445,18.25,22.5,18.74,7.1,42.349998,31.429998,81,0,0,-13.984998000000001,-0.8049999999999997,idle,0
2020-01-23 22:00:00,17.324999,18.17,22.5,18.559999,7.1,42.329998,31.57,78,0,0,-14.245001000000002,-0.8450010000000034,idle,0
2020-01-23 22:15:00,17.190001,17.9,22.5,18.539999,6.1,42.459999,32.059998,75,0,0,-14.869997000000001,-0.7099989999999998,idle,0
2020-01-23 22:30:00,17.190001,17.789999,22.5,18.440001,6.1,42.459999,32.450001,75,0,0,-15.260000000000002,-0.5999980000000029,idle,0
2020-01-23 22:45:00,17.195,17.684999,22.5,18.32,7.1,42.329998,32.759998,75,0,0,-15.564998000000003,-0.48999900000000096,idle,0
2020-01-23 23:00:00,17.234999,17.615,22.5,18.199999,7.1,42.25,32.98,75,0,0,-15.745000999999998,-0.38000100000000003,idle,0
2020-01-23 23:15:00,17.254999,17.545,22.5,18.1,7.1,42.200001,33.130001,75,0,0,-15.875001999999999,-0.2900010000000002,idle,0
2020-01-23 23:30:00,17.254999,17.475,22.5,18,6.1,42.129997,33.309998,75,0,0,-16.054999,-0.2200009999999999,idle,0
2020-01-23 23:45:00,17.234999,17.41,22.5,17.92,7.1,42.07,33.369999,75,0,0,-16.135,-0.17500100000000174,idle,0
2020-01-24 00:00:00,17.225,17.385,22.5,17.799999,6.1,42.029999,33.439999,75,0,0,-16.214999,-0.16000000000000014,idle,0
2020-01-24 00:15:00,17.199999,17.33,22.5,17.74,6.1,42,33.48,75,0,0,-16.280001,-0.13000100000000003,idle,0
2020-01-24 00:30:00,17.190001,17.275,22.5,17.66,7.1,42,33.52,75,0,0,-16.329999000000004,-0.08499899999999982,idle,0
2020-01-24 00:45:00,17.190001,17.215,22.5,17.58,7.1,41.939999,33.549999,75,0,0,-16.359998,-0.024999000000001104,idle,0
2020-01-24 01:00:00,17.184999,17.190001,22.5,17.52,6.1,41.889999,33.59,77.5,0,0,-16.405001000000002,-0.0050019999999975084,idle,0
2020-01-24 01:15:00,17.139999,17.154999,22.5,17.42,6.1,41.849998,33.619999,80,0,0,-16.48,-0.015000000000000568,idle,0
2020-01-24 01:30:00,17.115,17.094999,22.5,17.359999,7.1,41.849998,33.639999,77.5,0,0,-16.524999000000005,0.02000099999999705,idle,0
2020-01-24 01:45:00,17.07,17.074999,22.5,17.32,6.1,41.779999,33.639999,75,0,0,-16.569999000000003,-0.004998999999997977,idle,0
2020-01-24 02:00:00,17.059999,17.035,22.5,17.24,6.1,41.790001,33.639999,72.5,0,0,-16.580000000000002,0.024999000000001104,idle,0
2020-01-24 02:15:00,17.045,17.014999,22.5,17.18,7.1,41.759998,33.639999,70,0,0,-16.594999,0.030001000000002165,idle,0
2020-01-24 02:30:00,17,16.965,22.5,17.139999,6.1,41.739998,33.619999,75,0,0,-16.619999,0.03500000000000014,idle,0
2020-01-24 02:45:00,16.98,16.934999,22.5,17.1,6.1,41.709999,33.649998,80,0,0,-16.669997999999996,0.04500099999999918,idle,0
2020-01-24 03:00:00,16.959999,16.914999,22.5,17.039999,7.1,41.700001,33.649998,77.5,0,0,-16.689998999999997,0.04499999999999815,idle,0
2020-01-24 03:15:00,16.92,16.875,22.5,16.98,7.1,41.700001,33.649998,75,0,0,-16.729997999999995,0.045000000000001705,idle,0
2020-01-24 03:30:00,16.91,16.855,22.5,16.940001,7.1,41.669998,33.649998,75,0,0,-16.739997999999996,0.054999999999999716,idle,0
2020-01-24 03:45:00,16.889999,16.815001,22.5,16.9,7.1,41.669998,33.649998,75,0,0,-16.759998999999997,0.07499800000000079,idle,0
2020-01-24 04:00:00,16.869999,16.805,22.5,16.859999,7.1,41.669998,33.649998,78,0,0,-16.779998999999997,0.06499900000000025,idle,0
2020-01-24 04:15:00,16.855,16.785,22.5,16.84,7.1,41.709999,33.639999,81,0,0,-16.784999000000003,0.07000000000000028,idle,0
2020-01-24 04:30:00,16.834999,16.744999,22.5,16.799999,7.1,41.689999,33.639999,84,0,0,-16.805000000000003,0.08999999999999986,idle,0
2020-01-24 04:45:00,16.789999,16.73,22.5,16.76,7.1,41.689999,33.639999,87,0,0,-16.85,0.059999000000001246,idle,0
2020-01-24 05:00:00,16.785,16.709999,22.5,16.74,7.1,41.689999,33.639999,81,0,0,-16.854999000000003,0.07500100000000032,idle,0
2020-01-24 05:15:00,16.76,16.684999,22.5,16.699999,7.1,41.709999,33.639999,75,0,0,-16.879999,0.07500100000000032,idle,0
2020-01-24 05:30:00,16.76,16.684999,22.5,16.66,8.1,41.709999,33.639999,75,0,0,-16.879999,0.07500100000000032,idle,0
2020-01-24 05:45:00,16.709999,16.664999,22.5,16.66,8.1,41.75,33.639999,75,0,0,-16.930000000000003,0.04499999999999815,idle,0
2020-01-24 06:00:00,16.67,16.654999,22.5,16.619999,8.1,41.809998,33.610001,72.5,0,0,-16.940000999999995,0.015001000000001596,idle,0
2020-01-24 06:15:00,21.82,19.76,22.5,17.359999,8.1,35.66,27.849998,70,11,5.04,-6.029997999999999,2.0599999999999987,idle,0
2020-01-24 06:30:00,22.824999,19.859999,22.5,17.559999,8.1,35.02,27.809999,75.5,12,4.98,-4.985000000000003,2.965,idle,0
2020-01-24 06:45:00,23.859999,20.01,22.5,17.699999,8.1,33.799999,27.619999,81,13,4.968,-3.7600000000000016,3.849998999999997,idle,1
2020-01-24 07:00:00,24.42,20.174999,22.5,17.66,8.1,33.149998,27.4,81,12,4.944,-2.979999999999997,4.245001000000002,idle,1
2020-01-24 07:15:00,24.789999,20.295,22.5,17.66,8.1,32.630001,27.18,81,12,5.028,-2.390000999999998,4.494999,idle,1
2020-01-24 07:30:00,25.045,20.355,22.5,17.66,8.1,32.23,26.939999,84,13,4.956,-1.8949989999999985,4.690000000000001,idle,1
2020-01-24 07:45:00,24.855,20.434999,22.5,17.199999,7.1,32.450001,26.809999,87,12,5.016,-1.9549990000000008,4.420000999999999,idle,1
2020-01-24 08:00:00,25.285,20.49,22.5,17.639999,8.1,31.83,26.76,87,14,5.052,-1.4750000000000014,4.795000000000002,idle,1
2020-01-24 08:15:00,25.144999,20.664999,22.5,17.359999,7,31.98,26.5,87,12,5.04,-1.3550010000000015,4.479999999999997,idle,1
2020-01-24 08:30:00,25.184999,20.91,22.5,17.6,8,32.369999,26.23,84,13,5.004,-1.0450009999999992,4.274999000000001,idle,1
2020-01-24 08:45:00,25.18,20.945,22.5,17.719999,9,32.360001,26.269999,81,12,5.016,-1.0899989999999988,4.234999999999999,idle,1
2020-01-24 09:00:00,24.744999,20.939999,22.5,17.32,8,32.559998,26.269999,78,12,5.016,-1.5249999999999986,3.8049999999999997,idle,0
2020-01-24 09:15:00,24.894999,20.91,22.5,17.539999,8,32.41,26.389999,75,13,5.016,-1.495000000000001,3.9849989999999984,idle,1
2020-01-24 09:30:00,25,21.055,22.5,17.74,8,32.59,26.369999,75,12,5.04,-1.369999,3.9450000000000003,idle,0
2020-01-24 09:45:00,24.654999,21.1,22.5,17.539999,8,32.599998,26.289999,75,13,5.028,-1.6350000000000016,3.5549989999999987,idle,1
2020-01-24 10:00:00,24.619999,21.105,22.5,17.24,8,32.639999,26.279999,75,12,4.884,-1.6600000000000001,3.5149989999999995,idle,0
2020-01-24 10:15:00,24.83,21.105,22.5,17.58,9,32.290001,26.289999,75,13,4.896,-1.4599990000000034,3.724999999999998,idle,1
2020-01-24 10:30:00,24.785,21.174999,22.5,17.779999,9,32.899998,26.51,72.5,12,5.016,-1.7250000000000014,3.6100010000000005,idle,0
2020-01-24 10:45:00,24.545,21.34,22.5,17.48,10,32.860001,26.24,70,14,5.064,-1.6949999999999967,3.205000000000002,idle,1
2020-01-24 11:00:00,24.695,21.42,22.5,17.42,10,32.349998,26.049999,70,12,5.004,-1.3549989999999994,3.2749999999999986,idle,0
2020-01-24 11:15:00,24.555,21.5,22.5,17.299999,11,32.649998,26,70,12,5.04,-1.4450000000000003,3.0549999999999997,idle,0
2020-01-24 11:30:00,24.795,21.529999,22.5,17.639999,11,32.540001,25.939999,68,13,5.04,-1.1449989999999985,3.2650010000000016,idle,1
2020-01-24 11:45:00,24.57,21.674999,22.5,16.959999,10,32.73,25.799999,66,12,4.956,-1.2299989999999994,2.8950010000000006,idle,0
2020-01-24 12:00:00,24.855,21.74,22.5,17.279999,9.9,32.489998,25.76,68,13,5.04,-0.9050000000000011,3.115000000000002,idle,1
2020-01-24 12:15:00,24.744999,21.77,22.5,17.82,9.9,32.709999,25.84,70,12,5.052,-1.095001,2.9749990000000004,idle,0
2020-01-24 12:30:00,24.775,21.795,22.5,16.92,10.9,32.149998,25.639999,68,13,5.04,-0.864999000000001,2.979999999999997,idle,1
2020-01-24 12:45:00,24.885,21.83,22.5,17.9,10.9,32.639999,25.599998,66,13,4.968,-0.7149979999999978,3.0550000000000033,idle,1
2020-01-24 13:00:00,25.144999,21.91,22.5,17.940001,10.9,33.119999,25.809999,63.5,12,5.112,-0.6650000000000027,3.2349989999999984,idle,0
2020-01-24 13:15:00,25.135,21.959999,22.5,18.039999,12,33,25.939999,61,14,5.064,-0.8049989999999987,3.1750010000000017,idle,1
2020-01-24 13:30:00,25.209999,21.949999,22.5,17.779999,14,31.849998,25.609999,61,12,5.064,-0.3999999999999986,3.2600000000000016,idle,0
2020-01-24 13:45:00,25.025,21.939999,22.5,17.859999,13.1,32.509998,25.609999,61,13,5.088,-0.5849989999999998,3.0850009999999983,idle,1
2020-01-24 14:00:00,25,21.949999,22.5,18.119999,15.1,32.189999,25.42,59,13,5.076,-0.4200000000000017,3.0500010000000017,idle,1
2020-01-24 14:15:00,24.83,21.934999,22.5,18.199999,13.1,33.599998,25.869999,57,12,5.016,-1.0399990000000017,2.895000999999997,idle,0
2020-01-24 14:30:00,24.695,21.869999,22.5,17.559999,13.1,33.23,25.969999,55,13,5.028,-1.274999000000001,2.8250010000000003,idle,1
2020-01-24 14:45:00,24.654999,21.844999,22.5,17.859999,13.1,33.509998,25.98,53,12,5.028,-1.3250010000000003,2.8099999999999987,idle,0
2020-01-24 15:00:00,24.775,21.83,22.5,17.6,14.1,33.189999,25.92,57,13,5.064,-1.1450000000000031,2.9450000000000003,idle,1
2020-01-24 15:15:00,24.945,21.83,22.5,18.119999,15.1,32.529999,25.83,61,12,5.064,-0.884999999999998,3.115000000000002,idle,0
2020-01-24 15:30:00,24.785,21.9,22.5,18.1,15.1,32.77,25.859999,61,14,5.04,-1.0749989999999983,2.8850000000000016,idle,1
2020-01-24 15:45:00,24.775,21.99,22.5,17.539999,13.1,32.77,25.769999,61,12,5.064,-0.994999,2.785,idle,0
2020-01-24 16:00:00,24.715,21.98,22.5,17.76,13.1,32.040001,25.609999,61,13,5.064,-0.8949989999999985,2.7349999999999994,idle,1
2020-01-24 16:15:00,24.715,21.975,22.5,18,12.1,32.07,25.58,61,12,5.04,-0.8649999999999984,2.7399999999999984,idle,0
2020-01-24 16:30:00,24.715,21.975,22.5,17.959999,12.1,32.349998,25.539999,63.5,13,5.04,-0.8249990000000018,2.7399999999999984,idle,1
2020-01-24 16:45:00,24.754999,22.014999,22.5,18,12.1,32.399998,25.41,66,13,5.052,-0.6550009999999986,2.740000000000002,idle,1
2020-01-24 17:00:00,25.305,22.014999,22.5,18.139999,12.1,32.259998,25.549999,68,12,5.04,-0.24499899999999997,3.290001,idle,0
2020-01-24 17:15:00,24.094999,22.055,22.5,17.219999,12.1,33.969997,25.67,70,13,5.052,-1.5750010000000003,2.0399990000000017,idle,1
2020-01-24 17:30:00,24.115,22.004999,22.5,17.440001,11.1,33.91,25.809999,67.5,12,5.124,-1.6949990000000028,2.110000999999997,idle,0
2020-01-24 17:45:00,24.189999,21.959999,22.5,16.779999,10.1,33.700001,25.9,65,14,5.064,-1.7100009999999983,2.2300000000000004,idle,1
2020-01-24 18:00:00,24.33,22.004999,22.5,17.26,10.1,33.549999,25.869999,65,12,5.088,-1.5399990000000017,2.3250009999999968,idle,0
2020-01-24 18:15:00,24.115,21.939999,22.5,17.16,9.1,33.610001,25.869999,65,13,5.052,-1.7549990000000015,2.175000999999998,idle,1
2020-01-24 18:30:00,24.09,21.844999,22.5,16.74,10.1,33.369999,25.869999,65,13,5.1,-1.779999,2.2450009999999985,idle,1
2020-01-24 18:45:00,24.215,21.779999,22.5,16.879999,10.1,33.529999,25.92,65,12,5.04,-1.7050000000000018,2.4350009999999997,idle,0
2020-01-24 19:00:00,24.414999,21.764999,22.5,17.379999,9.1,33.450001,25.969999,67.5,13,4.872,-1.5549999999999997,2.650000000000002,idle,1
2020-01-24 19:15:00,24.465,21.83,22.5,17.24,9.1,33.98,25.99,70,12,5.064,-1.5249999999999986,2.6350000000000016,idle,0
2020-01-24 19:30:00,25.055,21.779999,22.5,17.9,10.1,33.619999,26.309999,70,13,5.064,-1.2549990000000015,3.2750009999999996,idle,1
2020-01-24 19:45:00,24.904999,21.799999,22.5,17.539999,9.1,33.919998,26.43,70,12,5.064,-1.5250009999999996,3.1050000000000004,idle,0
2020-01-24 20:00:00,25.1,21.764999,22.5,17.98,10.1,33.880001,27.539999,72.5,14,5.112,-2.4399990000000003,3.335001000000002,idle,1
2020-01-24 20:15:00,22.1,20.42,22.5,18.799999,9.1,36.700001,29.219999,75,0,0,-7.119999,1.6799999999999997,idle,0
2020-01-24 20:30:00,20.094999,19.52,22.5,18.959999,9.1,38.689999,30.5,78,0,0,-10.405000999999999,0.5749990000000018,idle,0
2020-01-24 20:45:00,18.969999,19.045,22.5,19.039999,8.1,40.16,31.17,81,0,0,-12.200001,-0.07500100000000032,idle,0
2020-01-24 21:00:00,18.34,18.684999,22.5,19.139999,8.1,41.279999,31.809999,81,0,0,-13.469999000000001,-0.3449990000000014,idle,0
2020-01-24 21:15:00,17.955,18.545,22.5,18.959999,8.1,41.639999,32.049999,81,0,0,-14.094999000000001,-0.5900000000000034,idle,0
2020-01-24 21:30:00,17.695,18.359999,22.5,18.879999,8.1,42.02,32.299999,81,0,0,-14.604999,-0.6649989999999981,idle,0
2020-01-24 21:45:00,17.504999,18.24,22.5,18.799999,9.2,42.27,32.489998,81,0,0,-14.984998999999998,-0.7350009999999969,idle,0
2020-01-24 22:00:00,17.385,18.119999,22.5,18.699999,9.2,42.509998,32.639999,81,0,0,-15.254999000000002,-0.7349989999999984,idle,0
2020-01-24 22:15:00,17.34,17.959999,22.5,18.6,8.2,42.649998,32.939999,81,0,0,-15.599999,-0.619999,idle,0
2020-01-24 22:30:00,17.344999,17.869999,22.5,18.459999,9.2,42.599998,33.049999,78,0,0,-15.704999999999998,-0.5249999999999986,idle,0
2020-01-24 22:45:00,17.365,17.789999,22.5,18.359999,9.2,42.649998,33.16,75,0,0,-15.794999999999998,-0.42499900000000324,idle,0
2020-01-24 23:00:00,17.375,17.695,22.5,18.26,8.2,42.610001,33.329998,75,0,0,-15.954998000000003,-0.3200000000000003,idle,0
2020-01-24 23:15:00,17.404999,17.65,22.5,18.16,9.2,42.579998,33.380001,75,0,0,-15.975002,-0.24500099999999847,idle,0
2020-01-24 23:30:00,17.424999,17.594999,22.5,18.08,9.2,42.549999,33.48,81,0,0,-16.055000999999997,-0.1700000000000017,idle,0
2020-01-24 23:45:00,17.434999,17.545,22.5,17.98,9.2,42.469997,33.619999,87,0,0,-16.185,-0.11000100000000046,idle,0
2020-01-25 00:00:00,17.434999,17.529999,22.5,17.9,9.2,42.450001,33.649998,84,0,0,-16.214998999999995,-0.09499999999999886,idle,0
2020-01-25 00:15:00,17.434999,17.484999,22.5,17.82,9.2,42.450001,33.689999,81,0,0,-16.255,-0.04999999999999716,idle,0
2020-01-25 00:30:00,17.41,17.449999,22.5,17.74,9.2,42.450001,33.790001,84,0,0,-16.380000999999996,-0.03999899999999812,idle,0
2020-01-25 00:45:00,17.385,17.385,22.5,17.699999,9.2,42.469997,33.889999,87,0,0,-16.504999,0,idle,0
2020-01-25 01:00:00,17.375,17.385,22.5,17.639999,9.2,42.469997,33.889999,87,0,0,-16.514999000000003,-0.010000000000001563,idle,0
2020-01-25 01:15:00,17.355,17.344999,22.5,17.58,9.2,42.450001,34,87,0,0,-16.645,0.010000999999999038,idle,0
2020-01-25 01:30:00,17.334999,17.33,22.5,17.539999,9.2,42.459999,33.98,84,0,0,-16.645000999999997,0.00499900000000153,idle,0
2020-01-25 01:45:00,17.309999,17.285,22.5,17.48,9.2,42.48,34.009998,81,0,0,-16.699999000000002,0.024999000000001104,idle,0
2020-01-25 02:00:00,17.305,17.25,22.5,17.42,8.2,42.450001,34.040001,84,0,0,-16.735000999999997,0.054999999999999716,idle,0
2020-01-25 02:15:00,17.27,17.215,22.5,17.379999,8.2,42.459999,34.07,87,0,0,-16.8,0.054999999999999716,idle,0
2020-01-25 02:30:00,17.26,17.195,22.5,17.34,8.2,42.459999,34.079998,81,0,0,-16.819998000000002,0.06500000000000128,idle,0
2020-01-25 02:45:00,17.199999,17.154999,22.5,17.279999,9.2,42.52,34.169998,75,0,0,-16.969999,0.04499999999999815,idle,0
2020-01-25 03:00:00,17.190001,17.135,22.5,17.26,7.2,42.559998,34.200001,78,0,0,-17.01,0.05500099999999719,idle,0
2020-01-25 03:15:00,17.190001,17.094999,22.5,17.219999,7.2,42.59,34.23,81,0,0,-17.039998999999998,0.09500199999999737,idle,0
2020-01-25 03:30:00,17.174999,17.065001,22.5,17.18,8.3,42.579998,34.259998,84,0,0,-17.084999000000003,0.10999800000000093,idle,0
2020-01-25 03:45:00,17.135,17.025,22.5,17.139999,8.3,42.610001,34.329998,87,0,0,-17.194998000000002,0.11000000000000298,idle,0
2020-01-25 04:00:00,17.109999,17.014999,22.5,17.119999,7.3,42.610001,34.329998,84,0,0,-17.219999000000005,0.09499999999999886,idle,0
2020-01-25 04:15:00,17.08,16.994999,22.5,17.1,7.3,42.639999,34.389999,81,0,0,-17.309999000000005,0.08500099999999833,idle,0
2020-01-25 04:30:00,17.059999,16.984999,22.5,17.059999,8.3,42.639999,34.34,84,0,0,-17.280001000000002,0.07500000000000284,idle,0
2020-01-25 04:45:00,17.049999,16.945,22.5,17.02,8.3,42.610001,34.369999,87,0,0,-17.32,0.1049989999999994,idle,0
2020-01-25 05:00:00,17.045,16.934999,22.5,17,8.3,42.610001,34.369999,81,0,0,-17.324999,0.11000100000000046,idle,0
2020-01-25 05:15:00,17.02,16.91,22.5,16.959999,8.3,42.610001,34.419998,75,0,0,-17.399998,0.10999999999999943,idle,0
2020-01-25 05:30:00,17.01,16.895,22.5,16.92,9.4,42.59,34.439999,78,0,0,-17.429999,0.11500000000000199,idle,0
2020-01-25 05:45:00,17,16.875,22.5,16.9,8.4,42.549999,34.459999,81,0,0,-17.459999000000003,0.125,idle,0
2020-01-25 06:00:00,17,16.859999,22.5,16.9,8.4,42.549999,34.48,78,0,0,-17.479999999999997,0.1400010000000016,idle,0
2020-01-25 06:15:00,20.939999,19.959999,22.5,16.719999,7.4,36.5,28.33,75,10,5.088,-7.390000999999998,0.9800000000000004,idle,0
2020-01-25 06:30:00,21.059999,19.949999,22.5,16.719999,8.4,36.399998,28.17,75,12,5.04,-7.1100010000000005,1.110000000000003,idle,0
2020-01-25 06:45:00,21.965,19.975,22.5,17.779999,8.4,35.349998,27.98,75,14,5.04,-6.015000000000001,1.9899999999999984,idle,1
2020-01-25 07:00:00,23.57,20.119999,22.5,18.18,8.4,33.829998,27.68,75,12,5.028,-4.109999999999999,3.4500010000000003,idle,0
2020-01-25 07:15:00,23.67,20.289999,22.5,17.539999,8.4,33.469997,27.33,75,13,5.052,-3.6599999999999966,3.380001,idle,1
2020-01-25 07:30:00,23.184999,20.324999,22.5,17.059999,8.4,34.079998,27.18,78,12,5.016,-3.9950009999999985,2.860000000000003,idle,0
2020-01-25 07:45:00,24.01,20.334999,22.5,18.02,7.4,33.189999,27.18,81,13,5.112,-3.169999999999998,3.6750010000000017,idle,1
2020-01-25 08:00:00,23.67,20.385,22.5,17.699999,7.4,33.399998,27.019999,81,12,5.076,-3.349998999999997,3.285,idle,0
2020-01-25 08:15:00,24.934999,20.725,22.5,17.539999,7.4,32.059998,26.57,81,13,4.98,-1.635000999999999,4.209999,idle,1
2020-01-25 08:30:00,25.074999,20.994999,22.5,17.76,7.4,32.189999,26.16,81,12,5.016,-1.0850010000000019,4.079999999999998,idle,1
2020-01-25 08:45:00,25.125,21.045,22.5,17.639999,7.4,32.09,26.119999,81,13,5.028,-0.994999,4.079999999999998,idle,1
2020-01-25 09:00:00,25.084999,20.975,22.5,17.74,9.4,32.059998,26.25,78,12,5.016,-1.1650010000000002,4.109998999999998,idle,1
2020-01-25 09:15:00,25.094999,20.92,22.5,17.719999,8.4,32.049999,26.269999,75,14,4.98,-1.1749999999999972,4.174999,idle,1
2020-01-25 09:30:00,25.01,20.875,22.5,17.639999,8.4,32.559998,26.389999,72.5,12,4.992,-1.379998999999998,4.135000000000002,idle,1
2020-01-25 09:45:00,25.045,20.844999,22.5,17.76,8.4,32.259998,26.519999,70,13,4.98,-1.4749989999999968,4.200001,idle,1
2020-01-25 10:00:00,24.775,20.844999,22.5,17.42,8.4,32.41,26.51,67.5,12,5.052,-1.735000000000003,3.930000999999997,idle,0
2020-01-25 10:15:00,24.684999,20.82,22.5,17.34,9.4,32.559998,26.519999,65,13,5.064,-1.8349999999999973,3.864999000000001,idle,1
2020-01-25 10:30:00,24.635,20.795,22.5,17.34,10.4,32.450001,26.41,63,12,5.124,-1.7749999999999986,3.84,idle,0
2020-01-25 10:45:00,24.805,20.805,22.5,17.559999,11.4,32.18,26.439999,61,13,5.088,-1.6349990000000005,4,idle,1
2020-01-25 11:00:00,24.914999,20.859999,22.5,17.699999,11.4,31.779999,26.189999,57,12,5.052,-1.2749999999999986,4.055000000000003,idle,1
2020-01-25 11:15:00,24.945,20.895,22.5,17.699999,11.4,31.639999,26.07,53,13,5.1,-1.125,4.050000000000001,idle,1
2020-01-25 11:30:00,24.764999,20.875,22.5,17.440001,12.4,32.09,26.15,53,12,5.076,-1.385000999999999,3.8899989999999995,idle,0
2020-01-25 11:45:00,24.754999,20.895,22.5,16.959999,12.4,32.149998,26.189999,53,14,5.04,-1.4349999999999987,3.859999000000002,idle,1
2020-01-25 12:00:00,25.074999,20.92,22.5,17.799999,11.4,31.959999,26.199999,53,12,5.04,-1.125,4.154998999999997,idle,1
2020-01-25 12:15:00,24.564999,20.924999,22.5,17.779999,13.4,33.09,26.389999,53,13,5.004,-1.8249999999999993,3.6400000000000006,idle,1
2020-01-25 12:30:00,24.564999,20.939999,22.5,17.76,14.4,33.759998,26.74,51.5,12,5.064,-2.175000999999998,3.625,idle,0
2020-01-25 12:45:00,24.805,20.994999,22.5,17.379999,15.4,33.919998,27.07,50,13,5.004,-2.2650000000000006,3.8100009999999997,idle,1
2020-01-25 13:00:00,24.529999,21.029999,22.5,17.539999,14.4,34.41,27.349998,50,12,5.076,-2.8199989999999993,3.5,idle,0
2020-01-25 13:15:00,24.734999,21.045,22.5,17.940001,14.4,33.75,27.349998,50,13,5.064,-2.614999000000001,3.6899989999999967,idle,1
2020-01-25 13:30:00,24.994999,21.094999,22.5,17.859999,15.4,33.380001,27.309999,48,12,5.124,-2.3150000000000013,3.8999999999999986,idle,0
2020-01-25 13:45:00,24.934999,21.125,22.5,18.059999,15.4,33.540001,27.16,46,13,5.172,-2.225000999999999,3.8099990000000012,idle,1
2020-01-25 14:00:00,24.605,21.15,22.5,17.02,16.4,33.169998,26.91,50,12,5.04,-2.3049999999999997,3.455000000000002,idle,0
2020-01-25 14:15:00,24.295,21.17,22.5,17.6,14.4,33.149998,26.769999,54,14,5.088,-2.474998999999997,3.125,idle,1
2020-01-25 14:30:00,24.664999,21.189999,22.5,17.279999,14.4,32.509998,26.539999,50.5,12,5.076,-1.875,3.4750000000000014,idle,0
2020-01-25 14:45:00,25.105,21.195,22.5,17.559999,16.4,31.959999,26.269999,47,13,5.1,-1.1649989999999981,3.91,idle,1
2020-01-25 15:00:00,24.764999,21.244999,22.5,17.52,16.4,32.219997,26.15,48.5,12,0,-1.385000999999999,3.5199999999999996,idle,0
2020-01-25 15:15:00,22.355,20.365,22.5,18.440001,16.4,34.5,27.609999,50,1,0,-5.254998999999998,1.990000000000002,idle,0
2020-01-25 15:30:00,20.67,19.684999,22.5,18.639999,16.4,36.540001,28.41,50,0,0,-7.739999999999998,0.9850010000000005,idle,0
2020-01-25 15:45:00,19.785,19.244999,22.5,18.699999,16.4,37.799999,28.93,50,0,0,-9.145,0.5400010000000002,idle,0
2020-01-25 16:00:00,19.219999,19.004999,22.5,18.74,16.4,38.66,29.279999,52,0,0,-10.059999999999999,0.21499999999999986,idle,0
2020-01-25 16:15:00,18.84,18.785,22.5,18.76,15.4,39.23,29.539999,54,0,0,-10.699999000000002,0.054999999999999716,idle,0
2020-01-25 16:30:00,18.619999,18.625,22.5,18.74,15.4,39.669998,29.879999,52,0,0,-11.260000000000002,-0.005001000000000033,idle,0
2020-01-25 16:45:00,18.494999,18.514999,22.5,18.74,15.4,40.009998,30.099998,50,0,0,-11.604999,-0.019999999999999574,idle,0
2020-01-25 17:00:00,18.41,18.424999,22.5,18.639999,15.4,40.16,30.299999,53.5,0,0,-11.889999,-0.01499899999999954,idle,0
2020-01-25 17:15:00,18.344999,18.32,22.5,18.58,13.4,40.290001,30.519999,57,0,0,-12.174999999999997,0.024999000000001104,idle,0
2020-01-25 17:30:00,18.264999,18.24,22.5,18.459999,12.4,40.419998,30.76,61.5,0,0,-12.495001000000002,0.024999000000001104,idle,0
2020-01-25 17:45:00,18.174999,18.129999,22.5,18.379999,12.4,40.529999,31.019999,66,0,0,-12.844999999999999,0.04499999999999815,idle,0
2020-01-25 18:00:00,18.074999,18.07,22.5,18.299999,12.4,40.669998,31.26,63.5,0,0,-13.185001000000003,0.004998999999997977,idle,0
2020-01-25 18:15:00,18.025,17.99,22.5,18.219999,12.4,40.709999,31.439999,61,0,0,-13.414999000000002,0.03500000000000014,idle,0
2020-01-25 18:30:00,17.994999,17.92,22.5,18.18,12.4,40.82,31.75,61,0,0,-13.755001,0.07499899999999826,idle,0
2020-01-25 18:45:00,17.940001,17.85,22.5,18.1,12.4,40.959999,32,61,0,0,-14.059999000000001,0.09000099999999733,idle,0
2020-01-25 19:00:00,17.895,17.809999,22.5,18.02,12.4,41.049999,32.130001,63.5,0,0,-14.235001,0.08500099999999833,idle,0
2020-01-25 19:15:00,17.865,17.76,22.5,17.959999,12.4,41.09,32.369999,66,0,0,-14.504999000000002,0.10499999999999687,idle,0
